0.046271;0.004566;0.019917
0.045379;0.009045;0.019917
0.044057;0.013392;0.019917
0.042345;0.017578;0.019917
0.040231;0.021554;0.019917
0.037763;0.025295;0.019917
0.034959;0.028769;0.019917
0.031847;0.031946;0.019917
0.028453;0.034792;0.019917
0.024836;0.037325;0.019917
0.020811;0.039133;0.019771
0.017710;0.043035;0.020833
0.013380;0.044508;0.020833
0.008934;0.045552;0.020833
0.004413;0.046167;0.020833
-0.000143;0.046397;0.020833
-0.004697;0.046147;0.020833
-0.009212;0.045487;0.020833
-0.013656;0.044433;0.020833
-0.017980;0.042939;0.020833
-0.022156;0.041051;0.020833
-0.026141;0.038768;0.020833
-0.029916;0.036126;0.020833
-0.033425;0.033118;0.020833
-0.036638;0.029775;0.020833
-0.039537;0.026133;0.020833
-0.042096;0.022221;0.020833
-0.044279;0.018063;0.020833
-0.046061;0.013693;0.020833
-0.047409;0.009146;0.020833
-0.048298;0.004467;0.020817
-0.048333;-0.000297;0.020583
-0.048335;-0.005070;0.020625
-0.048232;-0.009922;0.020833
-0.047264;-0.014685;0.020833
-0.045811;-0.019348;0.020833
-0.043897;-0.023866;0.020833
-0.041508;-0.028175;0.020833
-0.038710;-0.032257;0.020833
-0.035485;-0.036035;0.020833
-0.031886;-0.039483;0.020833
-0.027952;-0.042573;0.020833
-0.023695;-0.045225;0.020833
-0.019181;-0.047436;0.020833
-0.014455;-0.049177;0.020833
-0.009565;-0.050409;0.020833
-0.004572;-0.051148;0.020833
0.000463;-0.050249;0.020833
0.005399;-0.049984;0.020833
0.010271;-0.049161;0.020833
0.015033;-0.047862;0.020833
0.019021;-0.044653;0.020167
0.021946;-0.040071;0.019017
0.026522;-0.038816;0.019583
0.030610;-0.036505;0.019917
0.033922;-0.033200;0.019917
0.036871;-0.029590;0.019917
0.039440;-0.025722;0.019917
0.041604;-0.021635;0.019917
0.043322;-0.017362;0.019917
0.044630;-0.012969;0.019917
0.045455;-0.008480;0.019917
0.045858;-0.003957;0.019917
0.047717;0.000000;0.019917
0.047251;0.004663;0.019917
0.046341;0.009236;0.019917
0.044977;0.013672;0.019917
0.043212;0.017938;0.019917
0.041069;0.022003;0.019917
0.038521;0.025804;0.019917
0.035655;0.029342;0.019917
0.032492;0.032592;0.019917
0.029055;0.035529;0.019917
0.025345;0.038090;0.019917
0.020811;0.039133;0.019375
0.018076;0.043926;0.020833
0.013646;0.045392;0.020833
0.009117;0.046490;0.020833
0.004504;0.047124;0.020833
-0.000146;0.047334;0.020833
-0.004793;0.047090;0.020833
-0.009401;0.046424;0.020833
-0.013928;0.045317;0.020833
-0.018347;0.043817;0.020833
-0.022604;0.041882;0.020833
-0.026690;0.039582;0.020833
-0.030535;0.036873;0.020833
-0.034105;0.033792;0.020833
-0.037395;0.030390;0.020833
-0.040366;0.026681;0.020833
-0.042986;0.022691;0.020833
-0.045196;0.018437;0.020833
-0.046996;0.013971;0.020833
-0.048323;0.009323;0.020771
-0.048333;0.004470;0.020383
-0.048334;-0.000297;0.020222
-0.048333;-0.005070;0.020250
-0.048336;-0.009943;0.020417
-0.048253;-0.014993;0.020817
-0.046792;-0.019762;0.020833
-0.044830;-0.024374;0.020833
-0.042406;-0.028785;0.020833
-0.039529;-0.032940;0.020833
-0.036250;-0.036812;0.020833
-0.032573;-0.040334;0.020833
-0.028548;-0.043481;0.020833
-0.024206;-0.046200;0.020833
-0.019594;-0.048459;0.020833
-0.014764;-0.050229;0.020833
-0.009772;-0.051500;0.020833
-0.004671;-0.052257;0.020833
0.000473;-0.051332;0.020833
0.005515;-0.051064;0.020833
0.010497;-0.050244;0.020833
0.015352;-0.048881;0.020833
0.019226;-0.045134;0.019938
0.022308;-0.040732;0.018917
0.026744;-0.039140;0.019383
0.031256;-0.037276;0.019917
0.034649;-0.033911;0.019917
0.037683;-0.030241;0.019917
0.040273;-0.026265;0.019917
0.042480;-0.022091;0.019917
0.044237;-0.017729;0.019917
0.045554;-0.013238;0.019917
0.046411;-0.008658;0.019917
0.046775;-0.004036;0.019917
0.048734;0.000000;0.019917
0.048248;0.004761;0.019917
0.047302;0.009428;0.019917
0.045917;0.013958;0.019917
0.044104;0.018308;0.019917
0.041907;0.022452;0.019917
0.039342;0.026353;0.019917
0.036409;0.029962;0.019917
0.033168;0.033270;0.019917
0.029646;0.036252;0.019917
0.025857;0.038860;0.019917
0.020811;0.039133;0.019000
0.018446;0.044824;0.020833
0.013932;0.046344;0.020833
0.009301;0.047428;0.020833
0.004594;0.048061;0.020833
-0.000148;0.048251;0.020833
-0.004891;0.048049;0.020833
-0.009595;0.047381;0.020833
-0.014219;0.046266;0.020833
-0.018719;0.044706;0.020833
-0.023073;0.042751;0.020833
-0.027207;0.040349;0.020833
-0.031161;0.037629;0.020833
-0.034816;0.034497;0.020833
-0.038178;0.031026;0.020833
-0.041195;0.027229;0.020833
-0.043852;0.023148;0.020833
-0.046141;0.018822;0.020833
-0.048000;0.014269;0.020833
-0.048327;0.009324;0.020333
-0.048425;0.004478;0.020000
-0.048750;-0.000300;0.019917
-0.048747;-0.005113;0.019917
-0.048420;-0.009961;0.020000
-0.048324;-0.015014;0.020383
-0.047790;-0.020184;0.020833
-0.045789;-0.024895;0.020833
-0.043334;-0.029415;0.020833
-0.040404;-0.033669;0.020833
-0.037046;-0.037620;0.020833
-0.033290;-0.041222;0.020833
-0.029157;-0.044409;0.020833
-0.024747;-0.047232;0.020833
-0.020025;-0.049524;0.020833
-0.015095;-0.051355;0.020833
-0.009989;-0.052643;0.020833
-0.004774;-0.053416;0.020833
0.000484;-0.052499;0.020833
0.005634;-0.052167;0.020833
0.010721;-0.051318;0.020833
0.015686;-0.049943;0.020833
0.019632;-0.046088;0.019917
0.022783;-0.041600;0.018917
0.026826;-0.039259;0.019042
0.031930;-0.038079;0.019917
0.035386;-0.034632;0.019917
0.038457;-0.030862;0.019917
0.041158;-0.026843;0.019917
0.043389;-0.022563;0.019917
0.045179;-0.018106;0.019917
0.046509;-0.013515;0.019917
0.047391;-0.008841;0.019917
0.047776;-0.004122;0.019917
0.049767;0.000000;0.019917
0.049274;0.004863;0.019917
0.048304;0.009628;0.019917
0.046906;0.014258;0.019917
0.045047;0.018700;0.019917
0.042819;0.022940;0.019917
0.040153;0.026897;0.019917
0.037173;0.030591;0.019917
0.033865;0.033969;0.019917
0.030275;0.037020;0.019917
0.026395;0.039668;0.019917
0.020820;0.039149;0.018604
0.018770;0.045611;0.020750
0.014223;0.047311;0.020833
0.009497;0.048426;0.020833
0.004690;0.049069;0.020833
-0.000151;0.049251;0.020833
-0.004992;0.049043;0.020833
-0.009789;0.048339;0.020833
-0.014514;0.047223;0.020833
-0.019112;0.045644;0.020833
-0.023549;0.043632;0.020833
-0.027815;0.041249;0.020833
-0.031794;0.038394;0.020833
-0.035549;0.035222;0.020833
-0.038971;0.031671;0.020833
-0.042058;0.027799;0.020833
-0.044775;0.023635;0.020833
-0.047126;0.019224;0.020833
-0.048324;0.014365;0.020500
-0.048415;0.009341;0.019958
-0.049317;0.004561;0.019917
-0.049778;-0.000306;0.019917
-0.049747;-0.005218;0.019917
-0.049273;-0.010136;0.019917
-0.048428;-0.015047;0.020000
-0.048305;-0.020401;0.020583
-0.046804;-0.025447;0.020833
-0.044266;-0.030047;0.020833
-0.041302;-0.034417;0.020833
-0.037863;-0.038449;0.020833
-0.034024;-0.042131;0.020833
-0.029817;-0.045413;0.020833
-0.025279;-0.048248;0.020833
-0.020473;-0.050632;0.020833
-0.015431;-0.052499;0.020833
-0.010214;-0.053831;0.020833
-0.004882;-0.054615;0.020833
0.000495;-0.053665;0.020833
0.005758;-0.053315;0.020833
0.010957;-0.052447;0.020833
0.016034;-0.051050;0.020833
0.020065;-0.047104;0.019917
0.024144;-0.044085;0.019583
0.027272;-0.039913;0.018917
0.032624;-0.038907;0.019917
0.036165;-0.035395;0.019917
0.039289;-0.031530;0.019917
0.042025;-0.027408;0.019917
0.044328;-0.023051;0.019917
0.046152;-0.018497;0.019917
0.047510;-0.013806;0.019917
0.048391;-0.009028;0.019917
0.048776;-0.004209;0.019917
0.050868;0.000000;0.019917
0.050360;0.004970;0.019917
0.049350;0.009836;0.019917
0.047908;0.014563;0.019917
0.046024;0.019105;0.019917
0.043740;0.023433;0.019917
0.041047;0.027495;0.019917
0.037972;0.031249;0.019917
0.034583;0.034689;0.019917
0.030892;0.037775;0.019917
0.026958;0.040514;0.019917
0.020820;0.039149;0.018208
0.018873;0.045862;0.020417
0.014521;0.048305;0.020833
0.009692;0.049421;0.020833
0.004790;0.050117;0.020833
-0.000155;0.050334;0.020833
-0.005100;0.050099;0.020833
-0.010001;0.049384;0.020833
-0.014820;0.048219;0.020833
-0.019516;0.046608;0.020833
-0.024045;0.044551;0.020833
-0.028383;0.042092;0.020833
-0.032474;0.039215;0.020833
-0.036302;0.035969;0.020833
-0.039809;0.032352;0.020833
-0.042969;0.028401;0.020833
-0.045764;0.024157;0.020833
-0.048147;0.019640;0.020833
-0.048423;0.014395;0.020104
-0.049430;0.009536;0.019917
-0.050389;0.004660;0.019917
-0.050889;-0.000313;0.019917
-0.050873;-0.005336;0.019917
-0.050369;-0.010362;0.019917
-0.049373;-0.015340;0.019917
-0.048348;-0.020419;0.020139
-0.047837;-0.026008;0.020833
-0.045261;-0.030722;0.020833
-0.042234;-0.035194;0.020833
-0.038710;-0.039310;0.020833
-0.034795;-0.043086;0.020833
-0.030502;-0.046457;0.020833
-0.025845;-0.049329;0.020833
-0.020943;-0.051794;0.020833
-0.015778;-0.053680;0.020833
-0.010444;-0.055043;0.020833
-0.004993;-0.055862;0.020833
0.000506;-0.054833;0.020833
0.005888;-0.054518;0.020833
0.011198;-0.053601;0.020833
0.016395;-0.052200;0.020833
0.020546;-0.048234;0.019958
0.024690;-0.045082;0.019583
0.028635;-0.041907;0.019417
0.033356;-0.039780;0.019917
0.036965;-0.036178;0.019917
0.040180;-0.032245;0.019917
0.042988;-0.028036;0.019917
0.045297;-0.023556;0.019917
0.047173;-0.018905;0.019917
0.048549;-0.014108;0.019917
0.049452;-0.009226;0.019917
0.049858;-0.004302;0.019917
0.052001;0.000000;0.019917
0.051484;0.005081;0.019917
0.050432;0.010052;0.019917
0.048955;0.014881;0.019917
0.047034;0.019525;0.019917
0.044677;0.023936;0.019917
0.041906;0.028071;0.019917
0.038796;0.031927;0.019917
0.035332;0.035441;0.019917
0.031568;0.038601;0.019917
0.027554;0.041409;0.019917
0.020820;0.039149;0.017833
0.018948;0.046044;0.020063
0.014834;0.049344;0.020833
0.009906;0.050511;0.020833
0.004892;0.051185;0.020833
-0.000158;0.051418;0.020833
-0.005207;0.051152;0.020833
-0.010211;0.050421;0.020833
-0.015138;0.049257;0.020833
-0.019934;0.047608;0.020833
-0.024578;0.045540;0.020833
-0.028997;0.043003;0.020833
-0.033182;0.040070;0.020833
-0.037097;0.036757;0.020833
-0.040683;0.033062;0.020833
-0.043910;0.029024;0.020833
-0.046770;0.024688;0.020833
-0.048301;0.019703;0.020437
-0.049068;0.014587;0.019917
-0.050542;0.009751;0.019917
-0.051516;0.004764;0.019917
-0.052000;-0.000320;0.019917
-0.051996;-0.005454;0.019917
-0.051498;-0.010594;0.019917
-0.050455;-0.015677;0.019917
-0.048944;-0.020671;0.019917
-0.048348;-0.026286;0.020542
-0.046310;-0.031435;0.020833
-0.043179;-0.035981;0.020833
-0.039610;-0.040223;0.020833
-0.035596;-0.044078;0.020833
-0.031203;-0.047524;0.020833
-0.026455;-0.050493;0.020833
-0.021426;-0.052988;0.020833
-0.016150;-0.054946;0.020833
-0.010688;-0.056328;0.020833
-0.005108;-0.057152;0.020833
0.000517;-0.056082;0.020833
0.006023;-0.055763;0.020833
0.011459;-0.054849;0.020833
0.016768;-0.053387;0.020833
0.020987;-0.049268;0.019917
0.025241;-0.046088;0.019583
0.030050;-0.043978;0.019917
0.034107;-0.040675;0.019917
0.037807;-0.037002;0.019917
0.041081;-0.032968;0.019917
0.043908;-0.028636;0.019917
0.046308;-0.024081;0.019917
0.048216;-0.019324;0.019917
0.049637;-0.014424;0.019917
0.050540;-0.009429;0.019917
0.050941;-0.004395;0.019917
0.141469;0.000000;0.053050
0.180994;0.017862;0.068542
0.051602;0.010285;0.019917
0.050045;0.015213;0.019917
0.048076;0.019957;0.019917
0.045671;0.024468;0.019917
0.042829;0.028689;0.019917
0.039651;0.032630;0.019917
0.036112;0.036223;0.019917
0.032262;0.039451;0.019917
0.028162;0.042323;0.019917
0.020828;0.039166;0.017458
0.019239;0.046752;0.019917
0.015158;0.050423;0.020833
0.010117;0.051586;0.020833
0.005001;0.052318;0.020833
-0.000161;0.052501;0.020833
-0.005320;0.052260;0.020833
-0.010439;0.051550;0.020833
-0.015464;0.050315;0.020833
-0.020371;0.048650;0.020833
-0.025113;0.046530;0.020833
-0.029624;0.043932;0.020833
-0.033927;0.040970;0.020833
-0.037893;0.037545;0.020833
-0.041579;0.033790;0.020833
-0.044878;0.029663;0.020833
-0.047784;0.025223;0.020833
-0.048387;0.019738;0.020021
-0.050173;0.014915;0.019917
-0.051665;0.009968;0.019917
-0.052684;0.004872;0.019917
-0.053167;-0.000327;0.019917
-0.053159;-0.005576;0.019917
-0.052686;-0.010838;0.019917
-0.051625;-0.016040;0.019917
-0.050106;-0.021162;0.019938
-0.048386;-0.026307;0.020083
-0.047392;-0.032169;0.020833
-0.044191;-0.036825;0.020833
-0.040529;-0.041157;0.020833
-0.036434;-0.045116;0.020833
-0.031929;-0.048630;0.020833
-0.027074;-0.051674;0.020833
-0.021930;-0.054237;0.020833
-0.016526;-0.056225;0.020833
-0.010940;-0.057657;0.020833
-0.005229;-0.058500;0.020833
0.000529;-0.057416;0.020833
0.006163;-0.057057;0.020833
0.011722;-0.056110;0.020833
0.017153;-0.054614;0.020833
0.021471;-0.050406;0.019917
0.025832;-0.047167;0.019583
0.030741;-0.044990;0.019917
0.034895;-0.041615;0.019917
0.038660;-0.037837;0.019917
0.042017;-0.033719;0.019917
0.044914;-0.029292;0.019917
0.047366;-0.024631;0.019917
0.049293;-0.019755;0.019917
0.050764;-0.014752;0.019917
0.051677;-0.009641;0.019917
0.052106;-0.004496;0.019917
0.161939;0.000000;0.059354
0.202933;0.020026;0.071729
0.127014;0.025315;0.048000
0.051194;0.015562;0.019917
0.049162;0.020408;0.019917
0.046691;0.025015;0.019917
0.043814;0.029348;0.019917
0.040543;0.033364;0.019917
0.036930;0.037044;0.019917
0.032985;0.040335;0.019917
0.028770;0.043237;0.019917
0.020828;0.039166;0.017083
0.019662;0.047779;0.019917
0.015493;0.051537;0.020833
0.010343;0.052737;0.020833
0.005109;0.053448;0.020833
-0.000165;0.053667;0.020833
-0.005440;0.053440;0.020833
-0.010668;0.052680;0.020833
-0.015808;0.051434;0.020833
-0.020822;0.049727;0.020833
-0.025662;0.047548;0.020833
-0.030289;0.044919;0.020833
-0.034675;0.041873;0.020833
-0.038761;0.038406;0.020833
-0.042511;0.034548;0.020833
-0.045884;0.030328;0.020833
-0.048319;0.025506;0.020562
-0.049322;0.020120;0.019917
-0.051322;0.015256;0.019917
-0.052828;0.010192;0.019917
-0.053890;0.004984;0.019917
-0.054417;-0.000335;0.019917
-0.054412;-0.005708;0.019917
-0.053895;-0.011087;0.019917
-0.052834;-0.016416;0.019917
-0.051258;-0.021648;0.019917
-0.049140;-0.026716;0.019917
-0.048258;-0.032757;0.020688
-0.045237;-0.037695;0.020833
-0.041501;-0.042144;0.020833
-0.037299;-0.046186;0.020833
-0.032696;-0.049799;0.020833
-0.027731;-0.052929;0.020833
-0.022452;-0.055528;0.020833
-0.016925;-0.057580;0.020833
-0.011207;-0.059063;0.020833
-0.005356;-0.059924;0.020833
0.000542;-0.058749;0.020833
0.006307;-0.058399;0.020833
0.012002;-0.057448;0.020833
0.017566;-0.055928;0.020833
0.021896;-0.051403;0.019854
0.026428;-0.048255;0.019583
0.031468;-0.046053;0.019917
0.035712;-0.042590;0.019917
0.039576;-0.038733;0.019917
0.042999;-0.034508;0.019917
0.045998;-0.029999;0.019917
0.048465;-0.025203;0.019917
0.050436;-0.020213;0.019917
0.051929;-0.015090;0.019917
0.061984;-0.011564;0.023396
0.122786;-0.010594;0.045958
0.194002;0.000000;0.069458
0.051946;0.005126;0.018833
0.127266;0.025366;0.047000
0.126859;0.038562;0.047167
0.050309;0.020884;0.019917
0.047776;0.025596;0.019917
0.044819;0.030022;0.019917
0.041478;0.034133;0.019917
0.037755;0.037872;0.019917
0.033735;0.041251;0.019917
0.029430;0.044228;0.019917
0.020837;0.039182;0.016708
0.020139;0.048938;0.019958
0.015841;0.052694;0.020833
0.010576;0.053927;0.020833
0.005223;0.054648;0.020833
-0.000169;0.054917;0.020833
-0.005561;0.054636;0.020833
-0.010909;0.053869;0.020833
-0.016165;0.052598;0.020833
-0.021297;0.050863;0.020833
-0.026246;0.048630;0.020833
-0.030968;0.045925;0.020833
-0.035457;0.042817;0.020833
-0.039640;0.039277;0.020833
-0.043486;0.035340;0.020833
-0.046957;0.031037;0.020833
-0.048402;0.025549;0.020125
-0.050429;0.020571;0.019917
-0.052490;0.015604;0.019917
-0.054080;0.010434;0.019917
-0.055144;0.005100;0.019917
-0.055688;-0.000342;0.019917
-0.055699;-0.005843;0.019917
-0.055184;-0.011352;0.019917
-0.054080;-0.016803;0.019917
-0.052480;-0.022164;0.019917
-0.050306;-0.027351;0.019917
-0.048268;-0.032764;0.020208
-0.046329;-0.038606;0.020833
-0.042493;-0.043151;0.020833
-0.038211;-0.047315;0.020833
-0.033496;-0.051016;0.020833
-0.028414;-0.054232;0.020833
-0.023009;-0.056905;0.020833
-0.017342;-0.059001;0.020833
-0.011483;-0.060519;0.020833
-0.005488;-0.061404;0.020833
0.000555;-0.060165;0.020833
0.006459;-0.059805;0.020833
0.012288;-0.058816;0.020833
0.017984;-0.057259;0.020833
0.021969;-0.051574;0.019458
0.026831;-0.048990;0.019458
0.032221;-0.047156;0.019917
0.036557;-0.043598;0.019917
0.040513;-0.039651;0.019917
0.044027;-0.035332;0.019917
0.047073;-0.030700;0.019917
0.049601;-0.025794;0.019917
0.051625;-0.020690;0.019917
0.062001;-0.018017;0.023250
0.114826;-0.021422;0.042333
0.051941;-0.004482;0.019000
0.194002;0.000000;0.069458
0.202933;0.020026;0.071729
0.052071;0.010378;0.018812
0.169649;0.051569;0.060028
0.051489;0.021374;0.019917
0.048869;0.026181;0.019917
0.045863;0.030721;0.019917
0.042425;0.034913;0.019917
0.038639;0.038758;0.019917
0.034514;0.042203;0.019917
0.030096;0.045229;0.019917
0.020837;0.039182;0.016333
0.020606;0.050072;0.019958
0.016207;0.053911;0.020833
0.010818;0.055163;0.020833
0.005343;0.055900;0.020833
-0.000173;0.056167;0.020833
-0.005688;0.055878;0.020833
-0.011157;0.055094;0.020833
-0.016537;0.053807;0.020833
-0.021788;0.052033;0.020833
-0.026831;0.049713;0.020833
-0.031691;0.046998;0.020833
-0.036278;0.043809;0.020833
-0.040561;0.040189;0.020833
-0.044486;0.036152;0.020833
-0.048050;0.031760;0.020833
-0.049037;0.025884;0.019917
-0.051622;0.021058;0.019917
-0.053737;0.015974;0.019917
-0.055332;0.010675;0.019917
-0.056453;0.005221;0.019917
-0.057000;-0.000350;0.019917
-0.057055;-0.005985;0.019917
-0.056512;-0.011625;0.019917
-0.055402;-0.017214;0.019917
-0.053738;-0.022696;0.019917
-0.051532;-0.028017;0.019917
-0.048793;-0.033121;0.019917
-0.047466;-0.039553;0.020833
-0.043548;-0.044222;0.020833
-0.039160;-0.048490;0.020833
-0.034330;-0.052286;0.020833
-0.029133;-0.055603;0.020833
-0.023250;-0.057501;0.020521
-0.017773;-0.060468;0.020833
-0.011768;-0.062020;0.020833
-0.005624;-0.062921;0.020833
0.000569;-0.061666;0.020833
0.006619;-0.061282;0.020833
0.012592;-0.060273;0.020833
0.018427;-0.058669;0.020833
0.021994;-0.051632;0.019017
0.026880;-0.049081;0.019021
0.033000;-0.048296;0.019917
0.037461;-0.044675;0.019917
0.041503;-0.040619;0.019917
0.045080;-0.036177;0.019917
0.048166;-0.031413;0.019917
0.050798;-0.026416;0.019917
0.061296;-0.024566;0.023083
0.106892;-0.031062;0.039187
0.121831;-0.022729;0.043896
0.144477;-0.012466;0.051667
0.194002;0.000000;0.069458
0.202186;0.019953;0.069792
0.103593;0.020647;0.036472
0.051984;0.015802;0.018875
0.174762;0.072546;0.062979
0.050044;0.026811;0.019917
0.046951;0.031450;0.019917
0.043430;0.035740;0.019917
0.039537;0.039659;0.019917
0.035321;0.043191;0.019917
0.030813;0.046307;0.019917
0.020845;0.039198;0.015958
0.021053;0.051160;0.019917
0.016576;0.055140;0.020833
0.011068;0.056434;0.020833
0.005470;0.057229;0.020833
-0.000176;0.057417;0.020833
-0.005820;0.057177;0.020833
-0.011419;0.056388;0.020833
-0.016925;0.055068;0.020833
-0.022293;0.053240;0.020833
-0.027469;0.050895;0.020833
-0.032428;0.048090;0.020833
-0.037127;0.044834;0.020833
-0.041516;0.041135;0.020833
-0.045541;0.037010;0.020833
-0.048271;0.031906;0.020417
-0.050223;0.026511;0.019917
-0.052851;0.021559;0.019917
-0.055030;0.016359;0.019917
-0.056671;0.010933;0.019917
-0.057811;0.005346;0.019917
-0.058417;-0.000359;0.019917
-0.058418;-0.006128;0.019917
-0.057881;-0.011907;0.019917
-0.056774;-0.017640;0.019917
-0.055078;-0.023262;0.019917
-0.052806;-0.028710;0.019917
-0.050046;-0.033971;0.019933
-0.048280;-0.040231;0.020633
-0.044654;-0.045345;0.020833
-0.040145;-0.049710;0.020833
-0.035202;-0.053615;0.020833
-0.029859;-0.056990;0.020833
-0.023156;-0.057267;0.019917
-0.018232;-0.062030;0.020833
-0.012069;-0.063606;0.020833
-0.005770;-0.064551;0.020833
0.000583;-0.063166;0.020833
0.006784;-0.062812;0.020833
0.012906;-0.061775;0.020833
0.018855;-0.060034;0.020792
0.022423;-0.052641;0.018917
0.027427;-0.050078;0.018917
0.033822;-0.049498;0.019917
0.038372;-0.045762;0.019917
0.042513;-0.041608;0.019917
0.046205;-0.037080;0.019917
0.049367;-0.032196;0.019917
0.052055;-0.027070;0.019917
0.098194;-0.039354;0.036167
0.111635;-0.032440;0.039958
0.129000;-0.024066;0.045375
0.051948;-0.004482;0.018167
0.153435;0.000000;0.048687
0.128513;0.012682;0.043292
0.130701;0.026050;0.044937
0.171297;0.052070;0.060028
0.174762;0.072546;0.062979
0.051268;0.027467;0.019917
0.048084;0.032209;0.019917
0.044481;0.036605;0.019917
0.040491;0.040615;0.019917
0.036165;0.044223;0.019917
0.031530;0.047384;0.019917
0.020845;0.039198;0.015583
0.021551;0.052369;0.019917
0.016973;0.056458;0.020833
0.011329;0.057769;0.020833
0.005599;0.058574;0.020833
-0.000181;0.058834;0.020833
-0.005956;0.058516;0.020833
-0.011688;0.057717;0.020833
-0.017322;0.056362;0.020833
-0.022820;0.054499;0.020833
-0.028129;0.052119;0.020833
-0.033203;0.049240;0.020833
-0.038024;0.045917;0.020833
-0.042518;0.042128;0.020833
-0.046632;0.037897;0.020833
-0.048387;0.031983;0.019958
-0.051460;0.027164;0.019917
-0.054183;0.022103;0.019917
-0.056388;0.016763;0.019917
-0.058092;0.011208;0.019917
-0.059271;0.005481;0.019917
-0.059854;-0.000368;0.019917
-0.059904;-0.006284;0.019917
-0.059342;-0.012207;0.019917
-0.058196;-0.018082;0.019917
-0.056472;-0.023850;0.019917
-0.054121;-0.029425;0.019917
-0.051279;-0.034808;0.019917
-0.048322;-0.040267;0.020150
-0.045791;-0.046500;0.020833
-0.041187;-0.051001;0.020833
-0.036115;-0.055006;0.020833
